timestamp,k,comando_l_hip_roll,real_l_hip_roll,erro_l_hip_roll,comando_l_knee,real_l_knee,erro_l_knee
1.76004e+09,1035,-0.101425,-0.101616,-0.000191004,0.544265,0.54449,0.00022493
1.76004e+09,1036,-0.101327,-0.101425,-9.7966e-05,0.544153,0.544265,0.000111998
1.76004e+09,1037,-0.101227,-0.101327,-9.96139e-05,0.544041,0.544153,0.0001117
1.76004e+09,1038,-0.101126,-0.101327,-0.00020088,0.54393,0.544153,0.000223114
1.76004e+09,1039,-0.101023,-0.101227,-0.000204188,0.543819,0.544041,0.000222552
1.76004e+09,1040,-0.100918,-0.101023,-0.000104582,0.543708,0.543819,0.000110874
1.76004e+09,1041,-0.100812,-0.100918,-0.000106247,0.543597,0.543708,0.00011062
1.76004e+09,1042,-0.100704,-0.100812,-0.000107916,0.543487,0.543597,0.000110378
1.76004e+09,1043,-0.100594,-0.100812,-0.000217505,0.543377,0.543597,0.000220525
1.76004e+09,1044,-0.100483,-0.100594,-0.000111267,0.543267,0.543377,0.000109928
1.76004e+09,1045,-0.10037,-0.100594,-0.000224217,0.543157,0.543377,0.000219648
1.76004e+09,1046,-0.100256,-0.10037,-0.000114637,0.543048,0.543157,0.000109524
1.76004e+09,1047,-0.100139,-0.100256,-0.000116329,0.542938,0.543048,0.00010934
1.76004e+09,1048,-0.100021,-0.100139,-0.000118026,0.542829,0.542938,0.000109167
1.76004e+09,1049,-0.0999015,-0.100021,-0.000119728,0.54272,0.542829,0.000109007
1.76004e+09,1050,-0.0997801,-0.0999015,-0.000121434,0.542611,0.54272,0.000108859
1.76004e+09,1051,-0.0996569,-0.0997801,-0.000123146,0.542503,0.542611,0.000108724
1.76004e+09,1052,-0.0995321,-0.0996569,-0.000124862,0.542394,0.542503,0.000108601
1.76004e+09,1053,-0.0994055,-0.0995321,-0.000126584,0.542286,0.542394,0.000108491
1.76004e+09,1054,-0.0992772,-0.0994055,-0.000128311,0.542177,0.542286,0.000108393
1.76004e+09,1055,-0.0991471,-0.0992772,-0.000130043,0.542069,0.542177,0.000108308
1.76004e+09,1056,-0.0990154,-0.0991471,-0.000131781,0.541961,0.542069,0.000108237
1.76004e+09,1057,-0.0988818,-0.0990154,-0.000133524,0.541852,0.541961,0.000108178
1.76004e+09,1058,-0.0987466,-0.0988818,-0.000135273,0.541744,0.541852,0.000108133
1.76004e+09,1059,-0.0986095,-0.0987466,-0.000137027,0.541636,0.541744,0.000108102
1.76004e+09,1060,-0.0984708,-0.0986095,-0.000138787,0.541528,0.541636,0.000108084
1.76004e+09,1061,-0.0983302,-0.0984708,-0.000140553,0.54142,0.541528,0.00010808
1.76004e+09,1062,-0.0981879,-0.0984708,-0.000282878,0.541312,0.541528,0.00021617
1.76004e+09,1063,-0.0980438,-0.0983302,-0.000286427,0.541204,0.54142,0.000216204
1.76004e+09,1064,-0.0978979,-0.0981879,-0.000289988,0.541096,0.541312,0.000216267
1.76004e+09,1065,-0.0977502,-0.0980438,-0.00029356,0.540987,0.541204,0.000216358
1.76004e+09,1066,-0.0976007,-0.0978979,-0.000297146,0.540879,0.541096,0.000216478
1.76004e+09,1067,-0.0974495,-0.0977502,-0.000300743,0.540771,0.540987,0.000216628
1.76004e+09,1068,-0.0972964,-0.0976007,-0.000304353,0.540662,0.540879,0.000216808
1.76004e+09,1069,-0.0971415,-0.0974495,-0.000307975,0.540554,0.540771,0.000217017
1.76004e+09,1070,-0.0969848,-0.0972964,-0.000311611,0.540445,0.540662,0.000217257
1.76004e+09,1071,-0.0968262,-0.0969848,-0.000158543,0.540336,0.540445,0.000108836
1.76004e+09,1072,-0.0966659,-0.0969848,-0.00031892,0.540227,0.540445,0.00021783
1.76004e+09,1073,-0.0965036,-0.0968262,-0.000322595,0.540118,0.540336,0.000218163
1.76004e+09,1074,-0.0963396,-0.0966659,-0.000326283,0.540009,0.540227,0.000218529
1.76004e+09,1075,-0.0961737,-0.0963396,-0.000165919,0.539899,0.540009,0.000109566
1.76004e+09,1076,-0.0960059,-0.0961737,-0.00016778,0.539789,0.539899,0.00010979
1.76004e+09,1077,-0.0958362,-0.0960059,-0.000169648,0.539679,0.539789,0.00011003
1.76004e+09,1078,-0.0956647,-0.0958362,-0.000171523,0.539569,0.539679,0.000110286
1.76004e+09,1079,-0.0954913,-0.0956647,-0.000173406,0.539459,0.539569,0.00011056
1.76004e+09,1080,-0.095316,-0.0956647,-0.000348701,0.539348,0.539569,0.000221411
