timestamp,k,comando_l_hip_roll,real_l_hip_roll,erro_l_hip_roll,comando_l_knee,real_l_knee,erro_l_knee
1.76291e+09,10796,-0.100806,0,0.100806,1.03957,0,-1.03957
1.76291e+09,10797,-0.101157,0,0.101157,1.03937,0,-1.03937
1.76291e+09,10798,-0.101505,0,0.101505,1.03917,0,-1.03917
1.76291e+09,10799,-0.101851,0,0.101851,1.03898,0,-1.03898
1.76291e+09,10800,-0.102188,0,0.102188,1.03877,0,-1.03877
1.76291e+09,10801,-0.102523,0,0.102523,1.03855,0,-1.03855
1.76291e+09,10802,-0.102856,0,0.102856,1.03834,0,-1.03834
1.76291e+09,10803,-0.103186,0,0.103186,1.03813,0,-1.03813
1.76291e+09,10804,-0.103514,0,0.103514,1.03792,0,-1.03792
1.76291e+09,10805,-0.103839,0,0.103839,1.03771,0,-1.03771
1.76291e+09,10806,-0.104162,0,0.104162,1.03751,0,-1.03751
1.76291e+09,10807,-0.104482,0,0.104482,1.0373,0,-1.0373
1.76291e+09,10808,-0.104801,0,0.104801,1.03709,0,-1.03709
1.76291e+09,10809,-0.105116,0,0.105116,1.03689,0,-1.03689
1.76291e+09,10810,-0.10543,0,0.10543,1.03668,0,-1.03668
1.76291e+09,10811,-0.105741,0,0.105741,1.03648,0,-1.03648
1.76291e+09,10812,-0.106049,0,0.106049,1.03627,0,-1.03627
1.76291e+09,10813,-0.106356,0,0.106356,1.03607,0,-1.03607
1.76291e+09,10814,-0.10666,0,0.10666,1.03587,0,-1.03587
1.76291e+09,10815,-0.106961,0,0.106961,1.03567,0,-1.03567
1.76291e+09,10816,-0.107261,0,0.107261,1.03547,0,-1.03547
1.76291e+09,10817,-0.107558,0,0.107558,1.03527,0,-1.03527
1.76291e+09,10818,-0.107853,0,0.107853,1.03507,0,-1.03507
1.76291e+09,10819,-0.108146,0,0.108146,1.03487,0,-1.03487
1.76291e+09,10820,-0.108436,0,0.108436,1.03467,0,-1.03467
1.76291e+09,10821,-0.108725,0,0.108725,1.03448,0,-1.03448
1.76291e+09,10822,-0.109011,0,0.109011,1.03428,0,-1.03428
1.76291e+09,10823,-0.109295,0,0.109295,1.03409,0,-1.03409
1.76291e+09,10824,-0.109577,0,0.109577,1.03389,0,-1.03389
1.76291e+09,10825,-0.109856,0,0.109856,1.0337,0,-1.0337
1.76291e+09,10826,-0.110134,0,0.110134,1.03351,0,-1.03351
1.76291e+09,10827,-0.110409,0,0.110409,1.03331,0,-1.03331
1.76291e+09,10828,-0.110683,0,0.110683,1.03312,0,-1.03312
1.76291e+09,10829,-0.110954,0,0.110954,1.03293,0,-1.03293
1.76291e+09,10830,-0.111223,0,0.111223,1.03274,0,-1.03274
1.76291e+09,10831,-0.11149,0,0.11149,1.03255,0,-1.03255
1.76291e+09,10832,-0.111755,0,0.111755,1.03237,0,-1.03237
1.76291e+09,10833,-0.112018,0,0.112018,1.03218,0,-1.03218
1.76291e+09,10834,-0.112279,0,0.112279,1.03199,0,-1.03199
1.76291e+09,10835,-0.112538,0,0.112538,1.03181,0,-1.03181
1.76291e+09,10836,-0.112795,0,0.112795,1.03162,0,-1.03162
1.76291e+09,10837,-0.11305,0,0.11305,1.03144,0,-1.03144
1.76291e+09,10838,-0.113303,0,0.113303,1.03126,0,-1.03126
1.76291e+09,10839,-0.113554,0,0.113554,1.03107,0,-1.03107
1.76291e+09,10840,-0.113803,0,0.113803,1.03089,0,-1.03089
1.76291e+09,10841,-0.11405,0,0.11405,1.03071,0,-1.03071
1.76291e+09,10842,-0.114295,0,0.114295,1.03053,0,-1.03053
1.76291e+09,10843,-0.114539,0,0.114539,1.03035,0,-1.03035
1.76291e+09,10844,-0.11478,0,0.11478,1.03018,0,-1.03018
1.76291e+09,10845,-0.11502,0,0.11502,1.03,0,-1.03
1.76291e+09,10846,-0.115257,0,0.115257,1.02982,0,-1.02982
1.76291e+09,10847,-0.115493,0,0.115493,1.02965,0,-1.02965
1.76291e+09,10848,-0.115727,0,0.115727,1.02947,0,-1.02947
1.76291e+09,10849,-0.115959,0,0.115959,1.0293,0,-1.0293
1.76291e+09,10850,-0.116189,0,0.116189,1.02912,0,-1.02912
1.76291e+09,10851,-0.116417,0,0.116417,1.02895,0,-1.02895
1.76291e+09,10852,-0.116644,0,0.116644,1.02878,0,-1.02878
1.76291e+09,10853,-0.116869,0,0.116869,1.02861,0,-1.02861
1.76291e+09,10854,-0.117092,0,0.117092,1.02844,0,-1.02844
1.76291e+09,10855,-0.117313,0,0.117313,1.02827,0,-1.02827
1.76291e+09,10856,-0.117532,0,0.117532,1.0281,0,-1.0281
1.76291e+09,10857,-0.11775,0,0.11775,1.02794,0,-1.02794
1.76291e+09,10858,-0.117966,0,0.117966,1.02777,0,-1.02777
1.76291e+09,10859,-0.11818,0,0.11818,1.0276,0,-1.0276
1.76291e+09,10860,-0.118392,0,0.118392,1.02744,0,-1.02744
1.76291e+09,10861,-0.118603,0,0.118603,1.02727,0,-1.02727
1.76291e+09,10862,-0.118812,0,0.118812,1.02711,0,-1.02711
1.76291e+09,10863,-0.119019,0,0.119019,1.02695,0,-1.02695
1.76291e+09,10864,-0.119225,0,0.119225,1.02679,0,-1.02679
1.76291e+09,10865,-0.119428,0,0.119428,1.02662,0,-1.02662
1.76291e+09,10866,-0.119631,0,0.119631,1.02646,0,-1.02646
1.76291e+09,10867,-0.119831,0,0.119831,1.0263,0,-1.0263
1.76291e+09,10868,-0.12003,0,0.12003,1.02615,0,-1.02615
1.76291e+09,10869,-0.120227,0,0.120227,1.02599,0,-1.02599
1.76291e+09,10870,-0.120423,0,0.120423,1.02583,0,-1.02583
1.76291e+09,10871,-0.120617,0,0.120617,1.02568,0,-1.02568
1.76291e+09,10872,-0.120809,0,0.120809,1.02552,0,-1.02552
1.76291e+09,10873,-0.121,0,0.121,1.02537,0,-1.02537
1.76291e+09,10874,-0.121189,0,0.121189,1.02521,0,-1.02521
1.76291e+09,10875,-0.121376,0,0.121376,1.02506,0,-1.02506
1.76291e+09,10876,-0.121562,0,0.121562,1.02491,0,-1.02491
1.76291e+09,10877,-0.121747,0,0.121747,1.02476,0,-1.02476
1.76291e+09,10878,-0.12193,0,0.12193,1.0246,0,-1.0246
1.76291e+09,10879,-0.122111,0,0.122111,1.02445,0,-1.02445
1.76291e+09,10880,-0.122291,0,0.122291,1.02431,0,-1.02431
1.76291e+09,10881,-0.122469,0,0.122469,1.02416,0,-1.02416
1.76291e+09,10882,-0.122645,0,0.122645,1.02401,0,-1.02401
1.76291e+09,10883,-0.12282,0,0.12282,1.02386,0,-1.02386
1.76291e+09,10884,-0.122994,0,0.122994,1.02372,0,-1.02372
1.76291e+09,10885,-0.123166,0,0.123166,1.02357,0,-1.02357
1.76291e+09,10886,-0.123337,0,0.123337,1.02343,0,-1.02343
1.76291e+09,10887,-0.123506,0,0.123506,1.02328,0,-1.02328
